main-captions	images	2014	0583	3.6	Một người đàn ông mặc đồng phục màu đen trên con ngựa trắng.	Một người đàn ông trong một tux trên một con ngựa trắng.
main-captions	images	2014	0585	4	Hai người phụ nữ đứng trong phòng khách với một con chó đen.	Hai người phụ nữ đứng trong phòng khách với một con chó đen nhìn về phía camera.
main-captions	images	2014	0587	3.2	Hai người chèo một chiếc xuồng màu đỏ được phản chiếu trong làn nước tĩnh lặng.	Hai người chèo thuyền trong một chiếc xuồng màu đỏ với cây cối phía sau.
main-captions	images	2014	0588	4	Một cái nhìn cận cảnh về đèn pha của một chiếc xe hơi cổ màu xanh.	Đóng lên đèn pha trên một chiếc xe màu xanh.
main-captions	images	2014	0590	2.4	Ô tô lái gần một tòa nhà kiểu mẫu.	Xe lái trẻ sơ sinh của một tòa nhà trang trí công phu.
main-captions	images	2014	0592	2.6	Một chiếc máy bay màu xanh và màu cam bay với thiết bị hạ cánh của nó.	Một chiếc máy bay màu đỏ và màu xanh đang bay với bánh răng hạ cánh.
main-captions	images	2014	0595	4	Một con mèo đen trắng nằm trên chăn.	Một con mèo đen trắng ngủ trên tấm chăn màu tím.
main-captions	images	2014	0596	0.2	Một tòa nhà với một dấu hiệu tạm thời trên lối vào bãi đậu xe của nó.	Đường với hình ảnh phía sau của đèn đuôi xe buýt.
main-captions	images	2014	0597	3.4	Một nhóm người ngồi quanh bàn chứa thức ăn.	Một nhóm người ngồi quanh một cái bàn trên hiên nhà.
main-captions	images	2014	0598	3.2	Một người đàn ông và phụ nữ ngồi trên ghế sofa bế một em bé nhỏ.	Một người phụ nữ ngồi trên ghế sofa bế em bé.
main-captions	images	2014	0599	3	Một con mèo đen trắng nằm trên chăn.	Một con mèo đen và trắng đang ngủ trên một tấm chăn màu tím.
main-captions	images	2014	0600	1.8	Một bức ảnh đen trắng của một chiếc ghế tình yêu.	Một bức ảnh đen trắng của một chiếc xe đạp.
main-captions	images	2014	0601	4.2	Một phòng khách với một bàn ăn trong nền.	Quang cảnh phòng khách với phòng ăn phía sau.
main-captions	images	2014	0603	4.25	Một đoàn tàu màu đỏ và xám đang đi qua một đường hầm.	Một đoàn tàu màu đỏ và xám đi qua một đường hầm giữa những tán cây.
main-captions	images	2014	0604	4.2	Xe buýt hai tầng màu đỏ với mui xe mở.	Một chiếc xe buýt hai tầng cũ của Red London với mui xe được nâng lên.
main-captions	images	2014	0606	1.8	Một người đàn ông cưỡi ngựa trắng.	Một người phụ nữ dẫn một con ngựa trắng.
main-captions	images	2014	0607	3.8	Quang cảnh phòng khách với phòng ăn phía sau.	Một phòng khách với ghế sofa lớn và một bàn ăn trong nền.
main-captions	images	2014	0608	0.8	Một con mèo con màu cam nằm trên một chiếc ghế da.	Cặp vợ chồng trẻ ngồi trên một chiếc ghế dài màu đen.
main-captions	images	2014	0612	3	Một người đội mũ bảo hiểm xe đạp nói chuyện trên điện thoại di động.	Một người đội mũ bảo hiểm cưỡi một chiếc xe đạp gần một cấu trúc màu trắng.
main-captions	images	2014	0613	3.6	Một chuyến tàu điện ngầm kéo vào ga.	Một đoàn tàu màu trắng kéo vào ga.
main-captions	images	2014	0614	3.8	Một chiếc xe đạp được đỗ bởi một cửa hàng.	Một chiếc xe đạp màu xanh lá cây đậu bên ngoài một cửa hàng sách.
main-captions	images	2014	0615	0	Hai người đàn ông đứng trên bãi biển.	Hai người phụ nữ đứng trước xe buýt du lịch.
main-captions	images	2014	0617	1.4	Con chó đen lông dài đứng trên cánh đồng cỏ.	Một jay màu xanh đứng trên một cánh đồng cỏ.
main-captions	images	2014	0618	0.2	Một bàn nhỏ với ghế gần tủ quần áo.	Một căn phòng với những bức tường tan và máy giặt và máy sấy.
main-captions	images	2014	0619	4.6	Xe buýt hai tầng màu đỏ lái xe qua các đường phố.	Xe buýt hai tầng màu đỏ lái xe xuống một đường phố.
main-captions	images	2014	0620	3	Một con ngỗng vỗ cánh trong một cơ thể của nước.	Một con thiên nga đen vỗ cánh trên mặt nước.
main-captions	images	2014	0624	4.4	Cậu bé nằm trên đi văng với con chó.	Cậu bé đang nằm trên một chiếc ghế dài với một con chó con.
main-captions	images	2014	0625	5	Một hình ảnh đen trắng của một con mèo đang nằm trên một tấm thảm.	Hình ảnh đen trắng của một con mèo đang nằm trên một tấm thảm.
main-captions	images	2014	0626	3.6	Một máy bay phản lực lớn trên mặt đất tại sân bay.	Một chiếc máy bay lớn đậu ở sân bay vào ban đêm.
main-captions	images	2014	0628	0	Hai người phụ nữ đang ngồi trong quán cà phê.	Hai người đàn ông bắt một con cá trong đầm lầy.
main-captions	images	2014	0629	4	Tám chai rượu vang Harp xếp hàng trên sàn nhà.	Tám chai bia Harp xếp trên sàn gỗ.
main-captions	images	2014	0632	1.4	Một đứa trẻ nhỏ mỉm cười trước ống kính.	Một con mèo nhìn vào camera.
main-captions	images	2014	0633	2.6	Một người phụ nữ cưỡi ngựa nâu.	Người mặc áo xanh cưỡi ngựa nâu.
main-captions	images	2014	0634	3.2	hình ảnh của một màn hình truyền hình chiếu một bộ phim.	TV màn hình phẳng treo tường đang chiếu một bộ phim.
main-captions	images	2014	0635	4.2	Một con chim đậu trên một lọ hoa.	Chim đậu trên một chậu hoa bên cạnh bức tường bằng vữa.
main-captions	images	2014	0636	3.4	Con mèo trắng ngồi bên trong bồn rửa.	Mèo xám và trắng ngồi trong bồn tắm trong phòng tắm.
main-captions	images	2014	0637	4.4	Người phụ nữ trẻ cưỡi trên đầu ngựa.	Cô gái trẻ cưỡi trên một con ngựa.
main-captions	images	2014	0638	3.8	Hai người đang chèo thuyền nhỏ.	Hai người phụ nữ trong một chiếc thuyền buồm.
main-captions	images	2014	0639	3	Một con chim nhỏ trên một cành cây nhỏ.	Một con chim nhỏ đậu trên cành băng giá.
main-captions	images	2014	0640	1.6	Hai con vật ngồi trên một tảng đá.	Hai con đại bàng ngồi trên cành dài.
main-captions	images	2014	0641	4.2	Hai con mèo ngồi trên lưng một chiếc ghế dài nhìn ra cửa sổ.	Hai con mèo đang ngồi trên lưng của một chiếc ghế dài và nhìn ra cửa sổ trong một bức ảnh biển.
main-captions	images	2014	0644	4.4	Hai thiếu nữ xén lông cừu.	Hai người phụ nữ chăn cừu.
main-captions	images	2014	0646	3.8	Tay đua trẻ đi trên con ngựa nâu.	Một nữ kỵ sĩ trẻ trên một con ngựa nâu.
main-captions	images	2014	0647	3	Sáu người đang ngồi ở bàn nhà hàng và nhìn vào camera.	Một nhóm người ngồi ở bàn nhà hàng.
main-captions	images	2014	0648	3.8	Ít cừu trắng với mũi để gỗ.	Một con cừu trắng với mũi của nó chống lại một hộp gỗ.
main-captions	images	2014	0652	4.6	Một cô gái cưỡi một con ngựa trắng và xám.	một cô bé đang cưỡi một con ngựa trắng và xám.
main-captions	images	2014	0653	3.2	Một con chó đen đứng cạnh vật liệu tại một công trường xây dựng.	Một con chó đen đứng trong một căn phòng đang được xây dựng.
main-captions	images	2014	0655	3.6	Một con chim đang vỗ cánh trong nước.	Một con thiên nga đen vỗ cánh trên mặt nước.
main-captions	images	2014	0657	3.75	Một con mèo đen trắng nằm trên chăn.	Một con mèo đen trắng nằm trên giường mèo.
main-captions	images	2014	0658	3.8	Người phụ nữ trẻ cưỡi trên đầu ngựa.	Người phụ nữ đang cưỡi trên con ngựa nâu.
main-captions	images	2014	0659	3.4	Một chiếc máy bay đang sẵn sàng cất cánh.	Một chiếc máy bay cánh quạt nhỏ đang được tải trên đường băng.
main-captions	images	2014	0660	0	Một chiếc ghế da màu trắng với một chiếc ví và ném chăn lên nó.	Một truyền hình với một chương trình trên.
main-captions	images	2014	0663	4.2	Một nhà bếp với tủ gỗ và đồ nội thất.	Nhà bếp với bàn và tủ gỗ.
main-captions	images	2014	0671	0.8	Con mèo đang tấn công một cây chổi trấu.	Mèo xám và trắng ngồi trong bồn tắm trong phòng tắm.
main-captions	images	2014	0673	4.2	Một cặp vợ chồng bế em bé.	Cặp vợ chồng với em bé sơ sinh.
main-captions	images	2014	0674	4.25	Một con chim nhỏ ăn từ máng ăn.	Chim ăn từ một con chim ăn.
main-captions	images	2014	0675	4	Đóng lên một con cừu trắng với cái đầu đen.	Cận cảnh một con cừu với cái đầu đen.
main-captions	images	2014	0677	5.000	Một cậu bé nằm trên ghế sofa với một con chó.	Một cậu bé nằm trên ghế sofa với một con chó.
main-captions	images	2014	0678	3.2	Một con chim màu đỏ đang đậu trên cây.	Một con chim nhỏ màu đỏ và xám đậu trên cây.
main-captions	images	2014	0679	0.4	Hai chiếc xe buýt đậu trên một con phố.	Xe tay ga màu vàng đậu trong một con hẻm.
main-captions	images	2014	0680	1	Một con chó đen trắng nhìn vào camera.	Một con mèo xám, đen và trắng đang nhìn vào camera.
main-captions	images	2014	0682	4.8	Một chuyến tàu đang ở trên đường ray xe lửa.	Một chuyến tàu trên đường ray xe lửa.
main-captions	images	2014	0684	3	Động cơ đầu máy bạc lớn trong một nhà kho.	Cận cảnh động cơ tàu màu bạc có sọc đỏ.
main-captions	images	2014	0685	2.6	Một phụ nữ ngồi ở bàn uống rượu với một bức tranh bóng rổ ở hậu cảnh.	Một người phụ nữ trong sari uống thứ gì đó khi ngồi vào bàn.
main-captions	images	2014	0686	3	Một động cơ hơi nước màu xanh lá cây đi trên đường ray xe lửa.	Một đoàn tàu hơi nước màu đen đi trên đường ray xe lửa.
main-captions	images	2014	0687	4	Một chiếc xe nhỏ màu đỏ trên đầu một chiếc xe tải bán.	Xe thể thao màu đỏ trên đầu xe tải bán màu trắng.
main-captions	images	2014	0688	3.4	Người đàn ông tạo dáng chụp ảnh trước tàu.	Một người đàn ông đứng trên bục trước một đoàn tàu màu bạc.
main-captions	images	2014	0689	3.4	Một người đi xe đạp màu đen trên một chiếc xe đạp đua màu đen và đỏ.	Một người đi xe đạp trong lira đen và trắng tăng tốc vượt qua khán giả.
main-captions	images	2014	0690	3.8	Một bồn rửa nhà bếp và mặt bàn với bát trên kệ.	Một nhà bếp nhỏ với các vật phẩm xếp chồng lên nhau trên kệ và trên quầy.
main-captions	images	2014	0693	3.2	Một chiếc tivi trong một căn phòng bừa bộn với vài tủ sách.	Một căn phòng với một tivi, âm thanh nổi và giá sách.
main-captions	images	2014	0694	2.8	Một con mèo đen và trắng đang ngủ trên một tấm chăn màu tím.	Một con mèo đen trắng nằm trên mặt đất dưới ánh mặt trời.
main-captions	images	2014	0695	3.8	Một người phụ nữ đi xe đạp trên một khu vực bê tông lớn.	Một phụ nữ đi xe đạp leo núi trên một khu vực bê tông lớn.
main-captions	images	2014	0696	2.8	Hai con bò đứng trên một cánh đồng lớn.	Con bò đang gặm cỏ trên một cánh đồng.
main-captions	images	2014	0697	3.4	Một người đàn ông đầu trọc chạm vào mũi của một con ngựa đen ở phía bên kia của hàng rào.	Một người đàn ông đầu trọc với bộ râu thú cưng mũi của một con ngựa đen và trắng ở hàng rào.
main-captions	images	2014	0698	4	Một người đàn ông đang đứng cạnh một chiếc xe thể thao màu vàng.	Một người đàn ông đứng cạnh một chiếc Corvette màu vàng.
main-captions	images	2014	0702	3.2	một bức ảnh đen trắng của những con bò trong quầy hàng của họ.	Một bức ảnh đen trắng của gia súc tại một máng.
main-captions	images	2014	0705	4.2	Xe buýt hai tầng với bánh xe đu quay London Eye trong nền.	một chiếc xe buýt du lịch hai tầng màu nâu trên một con phố có bánh xe đu quay phía sau nó.
main-captions	images	2014	0706	0.6	Một con chim màu vàng và đen ăn từ một con chim ăn.	Một đàn chim bay trên mặt nước.
main-captions	images	2014	0709	3.8	Một người đàn ông đứng trước một chuyến tàu.	Một người đàn ông đứng trên bục trước một đoàn tàu màu bạc.
main-captions	images	2014	0710	4.6	Một chiếc máy bay nhỏ đậu ở sân bay với bầu trời nhiều mây trên cao.	Một chiếc máy bay nhỏ màu trắng đậu trong sân bay vào một ngày nhiều mây.
main-captions	images	2014	0711	3.4	Một chiếc thuyền đang ở trên mặt nước gần một chiếc máy bay nhỏ.	Một chiếc thuyền đang ở dưới nước và một chiếc máy bay nhỏ đang ở trên bến.
main-captions	images	2014	0712	0.6	Một người đàn ông cưỡi một con ngựa trắng trong một đấu trường.	Một con vật nuôi đứng trong một cây bút.
main-captions	images	2014	0713	4.2	Một máy tính Macintosh ngồi trên sàn nhà.	một máy tính trên sàn nhà.
main-captions	images	2014	0715	0.4	Một con mèo đen trắng đang ngồi trên chiếc ghế màu nâu nhìn lên.	Một con chó ngồi trên chiếc ghế màu vàng bên cạnh một bãi rác màu xanh lá cây.
main-captions	images	2014	0716	2.8	cừu đứng ngoài đồng.	Một con chó lớn đứng cạnh một con cừu trên cánh đồng.
main-captions	images	2014	0717	3.4	Nhóm người cao tuổi ngồi quanh bàn.	Một nhóm người già tạo dáng quanh bàn ăn.
main-captions	images	2014	0719	2.8	Ba người phụ nữ với mái tóc nâu đang mỉm cười.	Ba người phụ nữ mặc váy Ấn Độ trong một căn phòng đông người đang mỉm cười.
main-captions	images	2014	0720	1.6	Một bức ảnh đen trắng của một nhà ga trống.	Một bức ảnh đen trắng của một con mèo ngồi trên ghế sofa.
main-captions	images	2014	0722	0	Hai con chó trong cũi có hàng rào nhìn về phía trước.	Hai cô gái trên một chàng trai tạo dáng trên mũi thuyền.
main-captions	images	2014	0724	0.6	Một con bò đen trắng nhìn qua hàng rào.	Một con mèo đen trắng nằm trên mặt đất dưới ánh mặt trời.
main-captions	images	2014	0725	1.8	Một số người trên xe máy trong một quảng trường chợ.	Mọi người đi xe máy trong một khung cảnh đô thị.
main-captions	images	2014	0726	1.8	Cận cảnh một con cừu trên cỏ.	Cận cảnh một con cừu con có tai được gắn thẻ, đứng trên cỏ.
main-captions	images	2014	0727	2	Mèo nhà nằm ngửa trên mèo.	Tân mèo nhà dưới bạt đen.
main-captions	images	2014	0729	3.2	Hai con chim xanh bay về phía cột điện thoại bằng gỗ.	Hai con chim xanh bay phía trên dây điện thoại.
main-captions	images	2014	0730	3	Một người ngồi trên xe máy trong khi một người đàn ông đứng cạnh.	Một người đàn ông đứng cạnh một người đàn ông đội mũ bảo hiểm trên một chiếc xe máy trong một bãi đậu xe trống.
main-captions	images	2014	0731	2.6	Ba con bò gặm cỏ trên một cánh đồng.	Hai con bò gặm cỏ trên một cánh đồng.
main-captions	images	2014	0735	4.4	Một con chim màu xanh đậu trên bàn tay đeo găng.	Một con chim đang đậu trên bàn tay đeo găng của một người.
main-captions	images	2014	0737	4	Một em bé cầm một gói nước sốt cà chua.	Một em bé ngồi trên ghế cao giữ một gói nước sốt cà chua.
main-captions	images	2014	0738	4.2	Một cái nhìn cận cảnh về đầu ngựa.	Cận cảnh đầu ngựa nâu.
main-captions	images	2014	0740	5	Một chuyến tàu đang ở ga tàu.	một chuyến tàu trong một nhà ga.
main-captions	images	2014	0741	3.6	Một con ngựa màu nâu sẫm đứng trên một cánh đồng.	Ngựa đứng trên một cánh đồng.
main-captions	images	2014	0743	0.8	Một con mèo nhỏ nằm trên xà gỗ nhìn lên camera.	Con chó nhỏ đang mặc áo len và nhìn lên camera.
main-captions	images	2014	0744	2.5	Con chim đen đang ngồi trên mặt đất.	Con chim đang ngồi trên cành cây.
main-captions	images	2014	0749	2	Một con chim nhỏ màu nâu đang ăn từ một con chim ăn trên cây.	Một con chim nhỏ màu đỏ và xám đậu trên cây.
main-captions	images	2015	0003	4.40	Một cặp chó chơi với một quả bóng màu tím.	Hai con chó chơi với bóng đá màu tím.
main-captions	images	2015	0004	0.60	Một con chim đậu trong nước.	một chiếc thuyền trôi nổi trong nước.
main-captions	images	2015	0007	4.60	Ba đứa trẻ đứng trên hoặc gần một hàng rào.	Ba đứa trẻ đang đứng trên và bằng một hàng rào.
main-captions	images	2015	0008	4.80	Một con chó đen nổi lên khỏi mặt nước với một quả bóng trắng trong miệng.	một con chó đen đi ra khỏi nước với một quả bóng trắng trong miệng.
main-captions	images	2015	0011	0.40	Một cô gái mặc áo tím và băng đô màu hồng tạo dáng	Một cô gái trẻ đội mũ và quần jean màu xanh đang ngồi trên xích đu.
main-captions	images	2015	0013	0.00	Một con chó nâu đào một cái lỗ trước một cái cây	Một nhóm người đi bộ bên đường ray xe lửa.
main-captions	images	2015	0015	4.60	Con chó màu nâu và trắng bơi trong một bể bơi.	Một con chó màu nâu và trắng bơi trong hồ bơi sân sau.
main-captions	images	2015	0017	0.00	Một cậu bé trong chiếc xe trượt tuyết màu đỏ đang đi xuống đồi.	Một con chó nhiều màu trong cổ áo đỏ đang cúi mình trên cỏ.
main-captions	images	2015	0023	4.00	Một con chó màu đen và nâu chạy qua khu rừng.	Một con chó chạy qua rừng.
main-captions	images	2015	0025	4.40	Hai con chó đang chạy trên cỏ.	Hai con chó đang chơi trên cỏ.
main-captions	images	2015	0032	0.60	Một cô gái trẻ giữ một dấu hiệu hòa bình.	Một cô bé giữ một cây sào trên đường phố.
main-captions	images	2015	0033	0.60	Một người đàn ông đang bị treo trên một vách đá trên mặt nước.	Người đàn ông ngồi một mình trên bến tàu với một chai nước.
main-captions	images	2015	0034	4.60	Một người đàn ông cúi xuống và cầm máy ảnh.	Người đàn ông cúi xuống đang cầm một chiếc máy ảnh lớn.
main-captions	images	2015	0036	2.60	Người đàn ông đi xe đạp xuống một con đường hẹp.	Một người đàn ông đi xe đạp xuống đường
main-captions	images	2015	0037	0.60	Một người đàn ông mặc áo khoác màu cam nói với người khác khi họ đi trong tuyết.	Một người đàn ông và phụ nữ mặc quần áo thời trang cũ ngồi bên ngoài bàn.
main-captions	images	2015	0042	4.00	Một con chó đang nhảy lên không trung để bắt đồ chơi.	Một con chó đen nhảy lên không trung để bắt một món đồ chơi.
main-captions	images	2015	0045	0.00	Một con chó màu nâu nằm trên một bìa màu xanh.	Một người đang lặn xuống làn nước trong xanh.
main-captions	images	2015	0046	0.00	Hai cậu bé chơi ngoài đồng.	Hai người có cái đầu phủ đầy khăn quàng cổ.
main-captions	images	2015	0059	2.20	Hai con chó đang chạy qua đám cỏ.	Ba con chó chạy trong tuyết.
main-captions	images	2015	0063	4.00	Một cậu bé bị gãy tay đang nằm trên giường.	Một cậu bé bị gãy tay đang ngủ.
main-captions	images	2015	0066	4.80	cậu bé làm thủ thuật trên ván trượt	Một cậu bé làm một trò lừa trên ván trượt.
main-captions	images	2015	0077	2.60	Ba con chó chơi trong tuyết.	Ba con chó đang chơi trong nước.
main-captions	images	2015	0078	1.20	Một cô bé với một dải ruy băng trên tóc đang ngoáy mũi.	Một cô bé mặc áo tím và đội mũ bảo hiểm đang đi trên một chiếc xe tay ga.
main-captions	images	2015	0085	1.80	Một cô gái trẻ đi xuống một ống trượt.	Một cô gái trẻ vung vẩy lốp xe
main-captions	images	2015	0089	2.60	Nhiều người đang tham gia cuộc đua xe đạp, trong đó có một người đàn ông đi xe đạp ba bánh.	Một người đàn ông cưỡi trên chiếc xe lăn ba bánh.
main-captions	images	2015	0093	0.80	Một nhóm người đang đeo tai thỏ.	Một nhóm người đi xe trong một cuộc đua
main-captions	images	2015	0096	4.00	Một con chó mặc áo "siêu nhân" ngủ trên chăn.	Một con chó màu nâu trong chiếc áo Superman đang nằm trên một tấm chăn màu xanh.
main-captions	images	2015	0101	4.80	Con chó trắng và nâu chạy ngang qua bãi cỏ.	Một con chó màu nâu và trắng chạy trên cỏ.
main-captions	images	2015	0108	3.80	Một con chó màu nâu đang đặt bàn chân của nó trên bàn phím máy tính xách tay.	Một con chó ngồi với bàn chân của nó trên một máy tính xách tay.
main-captions	images	2015	0109	2.60	Một cô gái trẻ đeo kính ngồi và cầm hai lá cờ Mỹ.	Một cô gái đeo kính đang nhìn qua hai lá cờ Mỹ gần khu vực rừng cây.
main-captions	images	2015	0110	3.00	Một con chó nhỏ màu trắng và nâu đang nhảy qua một cây cột ngang.	một con chó màu nâu và trắng nhảy qua một cột màu đỏ và màu vàng
main-captions	images	2015	0118	4.80	Hai con chó đang chạy qua một khu vực cỏ.	Hai con chó chạy qua một cánh đồng cỏ.
main-captions	images	2015	0123	1.60	Một người đàn ông đang đu trên một sợi dây trên mặt nước.	Một người đàn ông trong bộ quần áo ấm đung đưa trên những thanh khỉ vào ban đêm.
main-captions	images	2015	0125	4.60	Hai người đàn ông châu Á và phụ nữ châu Á ngồi trên ghế massage màu đen.	Hai người đàn ông châu Á và một người phụ nữ đang thư giãn trên ghế mát xa.
main-captions	images	2015	0129	5.00	Một cô gái đang chơi là một đống bóng đầy màu sắc.	Một cô bé chơi trong một hố của những quả bóng đầy màu sắc.
main-captions	images	2015	0133	0.00	Một người đàn ông lớn tuổi đang đứng bên ngoài trước một chiếc xe tải.	Một người phụ nữ mặc đồ màu xanh lá cây đang trượt patin bên ngoài tại một sự kiện.
main-captions	images	2015	0135	4.60	Người đàn ông mỉm cười với các lớp phản chiếu.	Một quý ông mỉm cười và cho thấy kính râm phản chiếu của mình.
main-captions	images	2015	0136	4.80	năm người đứng trên vỉa hè	Năm người trên một vỉa hè.
main-captions	images	2015	0142	1.40	Con chó trắng chạy trên tuyết.	Một con gấu trắng đi dọc theo mặt đất phủ đầy tuyết và tạo bóng trên tuyết.
main-captions	images	2015	0146	1.20	Một cậu bé mặc áo khoác nâu chơi với tuyết.	Hai con chó đang chơi trong tuyết.
main-captions	images	2015	0151	2.40	Một người đàn ông nhặt một tảng đá lớn.	Một người phụ nữ nhặt một tảng đá lớn.
main-captions	images	2015	0152	4.60	Một con chó màu trắng và nâu đang chạy trên cỏ.	Một con chó màu nâu và trắng đang chạy trên cỏ.
main-captions	images	2015	0157	0.00	Người đàn ông đang mang một hộp công cụ xuống vỉa hè.	Một người phụ nữ đang đi xe đạp màu xanh trong công viên.
main-captions	images	2015	0158	3.40	Một người đàn ông mặc áo phông có chữ "Gigolo" đứng ở quầy nói chuyện với ai đó.	Một người đàn ông mặc chiếc áo có chữ "Gigolo" đang đứng ở khu vực lễ tân với lưng quay về phía máy ảnh.
main-captions	images	2015	0159	0.00	Một cái lều và một khu cắm trại trong một khu rừng đầy nắng.	Một con chó trắng trên bãi biển đang mang một cây gậy trong miệng.
main-captions	images	2015	0160	4.20	Hai con chó lớn chạy trong cỏ.	Hai con chó vượn chạy trong cỏ.
main-captions	images	2015	0161	2.60	Một con chó bơi với một cây gậy trong miệng.	Một con chó chạy bằng gậy trong miệng nó.
main-captions	images	2015	0173	2.33	Một người đàn ông chơi trò nhặt đồ với hai con chó nâu.	Một người phụ nữ chơi với một con chó màu nâu.
main-captions	images	2015	0176	3.60	một con chó đang chạy trên cát với một cây gậy trong miệng nó.	Một con chó đang chạy qua một con lạch với một cây gậy trong miệng.
main-captions	images	2015	0177	3.40	Một người đàn ông đang đứng trong nước gần thác nước.	Một người đàn ông lội trong nước và ngắm một thác nước.
main-captions	images	2015	0184	3.00	Một con chó tan nhảy lên để bắt một quả bóng tennis.	Một con chó đỏ nhảy một quả bóng tennis vào miệng nó.
main-captions	images	2015	0186	2.40	Người đàn ông đang nhảy xuống nước.	Người đàn ông đang ở trên không trung.
main-captions	images	2015	0188	2.40	Một người phụ nữ mặc áo đen đứng trước chuối ở quầy trái cây.	Một người phụ nữ mặc đồ đen đứng trước xe bán tải.
main-captions	images	2015	0189	1.20	Một đứa trẻ đang nhảy vào bể bơi.	Một con chó nhảy vào bể bơi.
main-captions	images	2015	0193	4.80	Một cậu bé nhảy từ ghế này sang ghế khác.	Một cậu bé nhảy từ ghế này sang ghế khác trong nhà
main-captions	images	2015	0194	0.00	Một cô gái vung mái tóc dài và ướt trong hồ nước.	Một người đi xe đạp bụi bẩn.
main-captions	images	2015	0195	2.80	Hai con chó chơi bên bờ biển.	Hai con chó chơi trong tuyết.
main-captions	images	2015	0196	0.00	Một cô bé đi trên lối đi có mái vòm màu xanh ở phía sau.	Một người đàn ông đi trên một chiếc xe đạp với một dòng sông trong nền
main-captions	images	2015	0201	2.20	Hai người phụ nữ ngồi trên băng ghế, mặt họ bị che khuất, với một người phụ nữ mang theo một con hổ bơm hơi và người phụ nữ khác trong bộ trang phục trắng như tuyết của Disney.	Một cô gái ngồi trên băng ghế ôm một con hổ bơm hơi bên cạnh một cô gái khác trong bộ trang phục sặc sỡ.
main-captions	images	2015	0202	0.00	Một chàng trai và hai cô gái đang mỉm cười trước ống kính.	Ba con chó, một trắng và hai nâu, đang chạy cùng nhau trên một cánh đồng cỏ.
main-captions	images	2015	0203	5.00	Một con chó bơi với một cây gậy trong miệng.	Con chó bơi trong nước với một cây gậy trong miệng của nó.
main-captions	images	2015	0205	5.00	Một con chó xù đen chơi trong tuyết.	Một con chó xù đen trong tuyết.
main-captions	images	2015	0208	1.40	hai cô gái cầm một tờ quảng cáo phim đáng sợ	Hai cô gái cầm bao tải đang đứng trên một cánh đồng.
main-captions	images	2015	0210	3.20	Ba cậu bé đang chạy trên bãi biển chơi một trò chơi.	Hai chàng trai và một chàng trai trẻ chạy trên một bãi biển với nước phía sau họ.
main-captions	images	2015	0213	1.60	Một cô gái đang mặc một chiếc khăn choàng màu tím và váy phù hợp.	Một nhóm các cô gái đứng mặc váy jean và áo sơ mi siêu nhân.
main-captions	images	2015	0219	0.60	Một người đàn ông mặc áo khoác màu xám đứng bên lề đường.	Một cậu bé mặc áo phao màu xanh đang giữ bên mạn thuyền màu xanh lá cây.
main-captions	images	2015	0220	5.00	Một con chó màu nâu và đen đang nhảy để bắt một quả bóng màu đỏ.	Một con chó màu nâu và đen nhảy cho một quả bóng màu đỏ.
main-captions	images	2015	0222	1.80	Con chó tan chạy qua lá.	Con chó trắng chạy qua đại dương.
main-captions	images	2015	0223	0.00	Một con chó trắng và đen đang nhảy vào một hồ bơi.	Một người phụ nữ mặc tạp dề đen đang đứng trước gương.
main-captions	images	2015	0224	3.00	Một con chó đen và trắng đang mang một cây gậy trong miệng của nó.	Con chó màu đen và trắng có một cây gậy trong bàn chân của mình.
main-captions	images	2015	0225	5.00	Một con nai nhảy hàng rào.	Một con nai nhảy qua hàng rào.
main-captions	images	2015	0228	2.20	Một cô bé cầm một thanh gỗ.	Một cô bé bơi trong hồ bơi.
main-captions	images	2015	0229	2.40	Một con chó đen nhảy qua nước.	Một con chó đi qua tuyết.
main-captions	images	2015	0230	4.20	Một nhóm người đứng trước xe cứu hỏa màu đỏ.	Một nhóm người đang đứng xung quanh một chiếc xe cứu hỏa màu đỏ.
main-captions	images	2015	0232	3.40	Một cậu bé nhảy xuống nước hồ bơi trong xanh.	Cậu bé đang nhảy xuống bể bơi trên bụng.
main-captions	images	2015	0233	0.00	Một con chó lông vàng đang bắt một quả bóng trong miệng của nó trong tuyết.	Một cô bé tóc vàng đang ngồi trên chiếc ghế màu xanh lá cây.
main-captions	images	2015	0234	3.80	Ba đứa trẻ và chơi và cười trên sàn nhà.	Ba đứa trẻ đang chơi trên sàn nhà.
main-captions	images	2015	0235	3.40	Một người đàn ông ngồi với những chiếc cần câu gần một vùng nước.	Một người đàn ông ngồi trên tảng đá cạnh chiếc ghế xếp và cần câu.
main-captions	images	2015	0237	0.00	Một người phụ nữ và một con chó đứng trên cỏ.	Một người đàn ông mang một dấu hiệu trong khi đứng dưới mưa.
main-captions	images	2015	0240	1.00	Một người đàn ông mặc áo xanh đang chạy trên sân vận động.	Một người đàn ông đội mũ màu xanh và áo đang cưỡi một con ngựa trắng.
main-captions	images	2015	0244	4.80	Một con chó đen chạy qua nước.	Một con chó đen đang chạy qua một số nước.
main-captions	images	2015	0245	0.00	Trẻ em nhảy trên tấm bạt lò xo.	Một người đàn ông đang trượt trên một slide màu cam.
main-captions	images	2015	0246	3.00	Một con chó lớn màu nâu đang cúi mình trên một cánh đồng cỏ.	Một con chó màu nâu đang chạy trên một cánh đồng.
main-captions	images	2015	0252	2.20	Một con chó chạy qua đám cỏ.	Một con chó chạy qua tuyết.
